x,y
38.61567,-12.279733
-68.53128,-31.954979
61.188953,-58.58824
-11.788224,34.01356
19.418419,25.82569
54.94625,-37.37654
40.66014,-0.41942742
73.44055,-28.691319
-13.4090605,103.6673
-0.14770153,-39.116005
-17.083311,-56.321026
-57.86933,-25.507614
11.925395,-32.900555
-27.07681,45.39264
62.444984,21.339876
-89.82573,16.768475
-5.9389315,-81.350006
-6.4527297,-61.462738
-2.0919354,-40.725037
-25.149546,-46.4848
42.80894,-72.234764
-60.59122,-14.306123
-13.035643,-70.61809
21.954557,-44.31054
15.950738,94.27833
43.386574,-13.02753
29.282925,19.761068
-10.165148,-47.75689
-10.720115,4.4244037
-45.709557,73.21119
-19.49705,77.7027
-6.635085,43.21758
-31.510378,15.611157
-36.66324,66.7912
2.0849297,-1.4150918
-58.26911,-68.64119
35.54387,3.3184447
-43.286007,-54.23768
-62.71213,-4.8746066
58.745594,-54.966713
52.241478,9.33579
63.182323,-40.761307
49.67382,25.215405
-34.09837,26.33096
47.51868,-20.670406
-56.19567,11.882896
78.33838,30.210535
-33.39522,-22.010132
-42.21413,-59.940792
39.583645,-39.777054
39.455147,-7.942286
-14.63164,-34.561398
-62.654606,3.4551926
55.379177,-5.78379
-45.61775,73.23516
4.0838118,-94.76616
12.894115,-96.77164
34.71847,58.390335
-40.827972,31.945421
-7.128463,-60.187717
66.22284,-2.7039342
-73.33358,22.101261
-86.05449,22.409235
-7.0516415,30.411978
4.0634627,-89.64703
-45.782673,73.20638
63.384792,44.158768
-2.5304763,-67.013794
49.563904,27.48257
11.990087,87.92099
-32.043667,21.837778
-43.402332,28.845097
-32.208076,-92.444626
53.321655,-14.844578
-5.009423,-62.799587
33.033176,52.065086
47.865116,35.179825
47.20916,70.42062
-21.462914,87.32485
-0.1084224,13.735903
-65.26332,1.9180995
55.43497,-5.827041
-29.638893,-36.210503
25.366974,32.423923
-17.823307,-65.10261
-50.532948,56.650063
44.2641,46.683426
-2.0143218,-72.08666
-58.44632,-11.358758
55.2033,70.32299
43.434277,4.6002135
42.687073,39.334114
-39.044735,-32.677216
-44.07515,53.69496
3.984316,-20.615644
-17.61424,7.7646623
23.715122,69.30696
55.854286,-36.61129
-4.300465,8.483573
7.161859,45.12945
-33.340294,14.105867
-25.369757,-7.9888773
61.500324,44.315224
52.105885,-30.354313
-32.205887,21.841305
25.549337,-17.608149
63.352238,-29.48394
71.061745,-30.994234
7.2390823,-24.933907
-42.405846,18.779951
55.998253,-36.61516
-33.071266,12.091172
-76.96052,-3.561127
-74.88184,-2.268609
18.849926,69.55741
-27.787804,-3.9568875
-41.181374,38.843273
30.342232,26.993214
-37.131817,-5.81211
64.206474,-60.89938
34.183273,-49.790764
0.2658205,-30.514835
56.715714,-21.237823
43.863407,58.46036
-56.191425,54.039764
4.598395,-93.18102
-10.650856,-17.362268
-33.13565,52.335342
53.32043,-19.583385
-93.32404,2.971634
69.75849,13.701446
-28.943457,-66.59107
-5.9087462,25.463093
-10.709891,34.732487
43.11073,-1.1723958
-38.81284,30.72254
-6.5402303,7.949059
-50.189266,56.13411
51.78426,52.379425
-13.4090605,103.6673
65.9667,45.85997
30.62271,-46.882236
-37.019287,-74.09829
-24.940365,93.64244
-47.8646,-57.868557
-39.112774,-18.033623
-31.638596,10.28373
-68.51828,26.040834
74.17389,-0.6183294
-45.934616,36.506718
-23.348938,39.085384
7.334237,45.083645
49.21124,-13.194293
15.0365095,-62.471863
26.476091,19.075226
-3.0892498,-44.980354
37.656525,44.55239
-15.860341,-54.857788
-22.22842,83.99398
-57.596733,33.73352
-39.67346,-22.832735
10.391783,60.439217
29.860388,28.95044
-40.47397,-39.2373
-31.280195,13.942735
24.168941,92.85932
10.405553,53.124077
-54.52654,-16.254393
32.490685,-21.34275
30.458263,64.87428
16.163906,80.994026
9.441047,53.335888
-19.668142,9.954215
-10.484481,-52.165226
71.020226,12.379323
14.8113,55.781578
61.443466,57.945713
1.0968775,6.6748743
-27.925508,22.219555
27.287888,-4.192779
30.744776,29.618992
-31.58807,-7.186985
-2.7260277,75.23882
-27.120335,-51.408306
10.390416,28.6426
-30.518887,40.71226
27.605942,-32.32667
67.002495,32.204544
31.10914,-5.1594577
6.8452735,69.52431
-9.759277,-82.676544
-44.69624,62.629337
42.939205,26.53287
30.432499,-60.959114
-24.511786,94.92803
-10.19486,10.174834
47.93434,-24.165476
33.14709,55.204994
-25.624483,-9.981434
50.316597,-55.26721
11.502705,-89.58106
-86.63356,34.954758
8.4082155,-97.16264
53.039127,-58.890102
-24.268156,45.003307
-64.34351,-19.32416
-31.107632,-42.63979
24.85564,31.505869
-6.592181,82.41189
-100.423935,3.6211514
-14.243348,6.9361477
-45.290546,7.824364
-24.94567,-80.5259
11.743689,28.372185
48.812828,85.45002
50.925137,54.185818
87.30073,34.681202
-34.63069,100.61398
-56.13632,-36.929417
-42.190533,18.402601
-81.41037,-24.008667
-68.35902,-9.122607
77.49244,-35.884426
-11.208682,-74.50343
-32.326225,5.699945
1.5084765,-41.65725
16.884064,-37.61959
54.16279,17.393658
44.987057,3.6724436
-6.7526774,13.1652775
3.984316,-20.615644
-54.290993,61.947235
67.4411,44.884567
-71.54764,-0.39457962
-97.07759,-0.36720705
43.754936,-26.455128
59.401455,-34.851845
79.67438,48.307884
-41.23777,-4.0100627
-21.541885,-10.346451
-15.810709,-35.60313
30.607128,29.471996
-18.54856,-19.34774
10.145312,53.18285
15.969216,-13.8557415
79.71945,-2.1901886
52.157978,46.8649
-38.974625,51.0851
-57.07849,53.063072
29.562344,64.07481
-17.100657,35.25289
26.504927,-44.735973
-21.10525,59.46974
16.464823,57.386227
28.747814,76.37493
14.974204,55.73518
85.06903,-35.54477
-21.007315,91.84625
-35.31325,7.980098
-62.288303,37.06295
-75.13472,-15.074033
53.113655,-50.9643
-41.485493,63.14744
14.168033,-85.1978
17.114712,-75.48825
-9.770273,35.6025
37.127285,-30.858198
29.897364,50.3268
-84.45738,-40.599636
-73.87785,27.058212
12.909879,-87.18961
-75.66581,38.71766
-12.085762,-10.673526
-42.678265,-10.505191
15.798575,80.77733
-37.284405,-13.869052
51.118767,-4.0296845
4.406472,105.405754
65.83436,-13.417479
16.986038,18.550198
14.074749,-90.57184
-52.34059,59.3976
-37.034813,-58.286842
35.996353,13.401228
83.234215,-15.759838
14.416534,81.25693
60.064888,-31.822926
67.86162,36.84737
-16.757032,51.641212
-94.25952,-26.709396
-20.335281,40.9982
44.297558,42.86307
81.31468,-15.557163
61.8052,-0.6731335
-24.617115,40.377243
70.94244,3.486024
-5.2618747,13.343167
11.18922,28.927727
58.483524,-7.824833
7.715747,13.147009
-43.732544,6.4214525
2.6617196,-17.086567
20.582848,28.683744
72.7765,57.75943
-62.175697,5.9894834
-57.33162,-13.592466
63.104916,-40.55112
-20.482658,3.4565217
82.7101,0.24109827
20.542944,75.37719
70.95805,3.5427668
43.203274,33.49016
17.11285,-75.406296
-50.744152,30.371302
17.868074,45.43663
33.511253,45.517105
-26.139587,83.14673
-9.630792,-47.783325
-23.490978,-9.694408
-51.569588,-29.368748
35.08555,-4.520228
-2.9183621,38.47755
18.144508,-9.946092
-17.161303,11.622492
58.18621,19.118422
-12.62205,62.67309
-46.848,24.220634
26.962954,56.849827
-6.443759,-53.606388
-50.365536,-26.054758
36.529053,-19.68712
80.09136,-13.119278
37.99439,-19.438932
-32.701935,88.10334
9.802456,53.25975
4.840781,73.6951
63.75701,-39.608616
8.577156,37.21993
56.73972,13.50188
58.081112,17.37207
30.157385,12.676863
5.5385046,34.602036
27.540308,-72.56771
26.814608,-4.344411
-51.002373,-3.270454
-26.784836,78.85162
-53.921543,32.822887
-50.89043,9.59542
48.03737,-24.141249
-48.62418,10.369963
12.797797,-18.579607
72.92393,57.756447
-4.849501,-47.445717
82.69892,-11.675901
-18.428795,68.49662
4.832864,73.386894
29.648043,7.629283
24.318045,-21.966187
-11.377285,23.275434
-30.771896,-28.667814
-41.14413,38.59686
23.399893,57.1593
27.041464,56.70407
-50.25514,39.684048
-63.959507,16.41998
44.45063,-26.85878
-39.924114,-44.648594
-6.8187866,-53.61229
-83.998955,-0.6581472
-48.18152,-61.606853
61.499672,-53.57816
2.663369,-96.29985
-6.709715,0.014656363
-86.42646,-7.8601265
11.911229,-17.518154
-2.7897055,23.836493
-60.694344,-11.310416
77.40911,8.595327
73.51746,38.763466
-27.129316,92.5552
-36.62794,-22.051876
30.350264,5.507062
11.681189,39.949593
-2.4756274,11.875853
-22.964973,37.603195
-27.517927,14.81361
63.971878,30.003157
-41.80185,-55.926952
-26.315733,24.481886
25.227142,-53.482353
56.421177,34.753143
-50.427006,29.892519
83.403786,-15.399169
-54.06498,76.96611
11.889532,36.602654
30.939487,1.2478862
8.905939,-87.90884
-30.36704,47.65984
-41.35935,-4.0857143
31.928703,38.66521
44.318382,55.931725
78.23405,50.637436
66.044,-36.494884
-56.80073,33.87491
-18.530222,-59.482452
42.33214,68.6142
36.88723,29.074732
70.63644,-14.701559
52.18118,-3.1642072
24.551105,4.2985277
-48.38544,52.66573
-1.3942972,55.770485
14.763819,-58.140533
-1.5721159,-47.96473
-37.90883,-14.470567
31.192726,39.21916
-71.99104,18.89779
12.792192,-95.129135
10.475227,49.505264
-21.076288,-25.42457
-50.217697,39.351154
-31.663185,-7.302496
70.635445,-14.700828
-62.42216,5.854511
-40.83765,3.530211
-29.13576,-36.057793
-53.65682,-43.987858
-36.47529,44.90567
-22.627026,38.48521
43.26925,-57.701103
-74.53723,-21.260698
-3.3208988,-6.570227
72.94372,-6.0085096
-10.535021,9.36662
-13.939663,69.3905
-4.154969,-12.417489
-6.919728,-60.417953
10.316334,75.56329
24.201702,0.95878595
65.59541,59.394863
12.449844,-39.891026
-46.731445,36.703373
53.72947,-62.77018
-31.049023,68.59453
-18.72235,0.3298969
31.31068,-15.619964
-49.534912,-22.789171
-57.15075,43.169376
17.855225,45.399693
-14.578988,67.949585
-33.942875,-46.82623
4.0319343,16.459066
21.835478,68.23609
-26.161602,-64.03485
-56.99316,42.889835
-44.78426,62.507084
-63.105324,-41.09084
33.297646,45.016327
-38.85399,-86.68737
-6.780784,41.636738
9.778064,-91.17539
-78.73626,36.17793
20.335043,7.473696
-22.094702,-69.42341
-97.19012,11.375641
52.99023,-15.483257
48.34531,-11.097975
68.15745,-0.1299012
-14.739394,42.264793
20.335043,7.473696
44.97874,-27.521828
-11.447486,-1.8738419
9.874006,-10.521287
-29.461098,56.05191
66.02038,29.892622
-57.338554,4.853308
-79.33774,-9.702339
59.875965,-31.520174
-60.231907,-31.694426
47.82248,56.55981
-42.008907,-59.86333
38.16944,67.59525
-69.528015,20.415457
7.697116,13.298552
71.137566,12.651923
51.96576,9.353818
30.088898,37.47764
44.71276,6.927202
-25.004196,-22.606659
-16.405624,15.928116
35.60491,56.60834
57.351543,29.947107
20.065044,-58.087685
-66.59997,-23.601244
30.24557,50.139645
55.02131,-5.5971575
-8.309956,26.335253
-46.241573,36.0338
-26.495235,-31.559723
-30.968208,68.81965
-2.8147879,-41.63461
7.022852,14.717573
24.737154,2.4589026
39.735962,-39.555237
13.104236,2.2694242
22.848112,-12.522458
-32.441654,-47.02161
70.77816,-35.44589
-7.6702824,-57.772636
-5.965043,-46.71516
-37.717358,48.96739
59.72852,-38.560757
-69.48517,25.590452
-50.839382,9.017641
-4.115881,-12.338216
66.602554,45.03057
-75.713295,32.90974
-20.819288,-69.79162
68.118095,26.591097
34.817482,-28.979647
78.16729,30.084469
20.046888,-2.1657681
-21.158686,-21.113855
-33.28688,11.669658
9.780923,44.732235
-46.880867,-39.001617
11.1037655,-38.806297
87.76404,-38.009308
-33.407227,4.072573
5.4331384,27.782728
-20.383982,-19.676311
-2.525522,29.127592
59.0188,-34.642277
-23.294561,-11.65005
7.098129,14.648824
-24.745424,32.40015
39.5879,-7.9820633
61.64093,-58.74761
13.949979,55.593227
-31.337276,-34.961212
21.152813,-24.442411
29.385914,7.6827903
-36.28336,-13.894149
29.775017,48.83541
4.004454,2.1954386
57.057697,52.358234
-35.907856,3.129224
-49.809685,-7.796384
87.91205,34.59334
39.394947,64.40516
-4.077608,-42.65459
56.847797,-43.99282
27.3863,36.04351
-33.13634,-50.581905
43.13933,58.79858
87.92153,34.77331
15.778349,-11.850722
75.91561,42.734573
-52.49019,-65.03811
-94.4285,10.03033
-45.35265,-9.934443
-2.1043198,4.334652
68.758316,18.237545
69.100395,62.077538
54.82936,-19.862816
-79.96725,-34.254986
-5.9787316,73.59112
-26.550205,6.841515
34.501095,-43.76003
-33.067722,16.228106
18.543238,9.701901
-33.510956,-7.5742087
42.39491,-72.22559
40.020065,-59.630833
-12.307384,28.52219
4.070442,-43.088093
-17.847195,69.38276
61.03107,43.97291
-67.76986,-34.117683
16.948076,-56.239986
5.382384,21.885115
-44.568172,-29.783972
41.531815,87.12414
-2.8952818,-89.96134
-25.035732,78.04018
50.742344,-55.911217
20.68057,28.524302
-67.1407,-54.535873
12.834889,-47.25842
-7.3643723,41.55744
-4.9489064,-31.335354
62.193176,37.838627
-62.116253,55.599487
62.929596,27.042803
18.156803,19.85585
-18.542484,-69.533264
-89.286255,-9.656445
-52.606304,-65.11606
-9.627181,76.91937
-42.779976,-28.906555
-0.6815166,-95.42814
-11.71321,-62.24765
31.49951,-47.428577
34.144497,37.74267
-76.21414,44.63956
48.991554,-54.784428
41.705845,55.167667
45.621323,-8.265797
79.928116,-25.2792
-39.105247,50.664776
4.2916584,64.5622
35.313843,0.44775566
10.396536,-7.343909
11.678604,15.623946
59.18543,-27.84533
3.9468489,-8.839055
22.596468,-7.714535
-59.799576,-9.456574
15.901343,-89.07649
-44.732475,-37.53456
45.697083,-61.110443
3.0849645,-29.882647
11.326811,59.322784
-29.969816,-10.825908
-44.328518,-28.755566
-6.526371,41.161938
-53.592762,26.218487
14.121431,55.727665
19.28282,-61.616173
15.403724,-27.177263
62.694878,6.131142
26.87824,-66.59317
68.983345,-5.1796618
-3.111273,-51.739033
18.553612,48.385593
45.930683,-61.265415
-69.99352,52.7301
80.30544,2.2165678
-56.957058,56.202156
-91.18297,23.32041
-51.35041,31.908298
2.8416448,-30.012249
-67.26703,-23.411346
56.583065,64.76935
28.883904,-76.38114
-3.0828948,37.82039
49.687954,13.914001
47.600784,-10.117012
-24.537859,53.71757
-7.7132525,-24.927303
11.55185,-37.348553
-29.840155,-30.221287
-20.571451,-24.102058
-23.947218,15.345921
1.2918564,40.535553
76.72148,30.643894
-32.01626,-39.684616
-66.20879,19.451015
-37.95024,4.7154984
56.394424,-21.088692
70.96617,-31.896805
14.443431,30.525927
-17.694206,-67.09901
-39.855988,-47.64007
46.5526,-7.1033325
-53.395092,25.956781
-79.415855,-10.598547
-26.157473,-12.984006
-17.716997,64.5172
-12.370107,-10.571176
61.572803,-40.352547
-76.67397,-1.052189
51.93429,9.2999935
23.15827,-5.4408975
32.3208,-20.177475
-68.99988,-29.90701
-6.647051,-61.646
-72.349045,-25.333738
51.05744,53.864
-45.507103,-6.5480576
27.003845,-33.09663
-58.190197,-9.481022
14.271138,8.644785
-14.904342,-9.031908
-19.913624,-48.51621
-49.25796,6.244727
11.903022,-17.496143
-36.59459,53.247944
5.079756,-93.21167
44.291832,-49.794567
-9.855679,6.8036156
-16.234295,-0.2092927
-71.34671,-38.292786
55.370106,70.33368
-0.17683843,-7.7412763
0.45758843,-30.47124
-2.5274413,29.10747
-30.336117,71.82843
-70.93304,-10.56089
-6.476672,-35.014877
22.039305,-43.63714
71.01193,12.76739
17.373528,42.194393
0.1892485,-35.563473
70.78149,-32.00383
50.954666,0.16699333
54.880592,-20.059687
-8.137255,-16.282593
-27.66754,-38.459534
68.00782,36.985294
-17.872437,7.1781874
-7.4205537,71.59445
18.081408,4.3836803
-43.796116,-32.89333
76.9376,-2.880678
-7.5901217,20.338573
39.19115,30.339367
69.388054,37.83116
25.681728,-53.32048
-41.759632,38.949482
31.55673,41.785294
-38.913006,24.468647
-20.438683,82.550865
23.004957,-12.312406
43.331085,-13.750289
60.2877,-38.757977
14.560847,-93.36937
-78.473236,-20.825554
19.28314,-61.617966
68.7576,28.331924
-8.021578,16.307663
12.916297,-89.00219
11.305633,59.35855
61.32889,-64.466576
51.254196,55.57416
-38.36647,36.16331
-56.246387,9.440344
16.282522,-44.55847
13.276824,19.528751
-49.1296,-46.24575
-90.017456,9.92137
-56.274117,9.422769
-38.146492,11.034886
6.464407,-52.513554
-84.39749,37.967182
-3.3347876,-6.59158
13.712899,8.45292
-15.387132,-8.42301
5.1523757,3.6860933
-80.6201,3.4210956
-27.643238,-5.2302303
-0.98945266,-95.63885
5.280559,54.322018
15.463241,11.680374
3.11634,96.09334
-55.450737,9.346315
-29.999146,-29.030643
-0.84771734,-95.5415
32.779984,-12.146919
12.296674,-16.886948
-15.39504,42.588284
-23.984205,-47.246765
20.590717,74.71721
-5.5718675,-21.521376
44.94977,40.377327
-28.58261,-29.239407
30.657156,-7.7269444
-1.0770483,67.36945
-78.636444,-24.132156
-15.644711,-5.6714396
35.059837,40.439396
-5.0708222,-62.732853
-19.436281,-80.04937
-4.38877,-37.117752
75.10396,-16.678581
-12.216102,73.04317
-40.417377,8.661018
3.929391,-10.067894
-0.80971944,-3.061085
32.684395,-71.58484
-34.886684,-1.208181
82.27195,-0.7983643
-19.665878,-62.109818
-19.287798,-80.04993
59.615517,49.0452
-20.002531,83.16161
0.91383487,16.200922
-34.2542,26.730137
-63.358227,24.293049
-43.20256,58.059566
-1.1220518,48.996845
-3.5441544,6.1350393
-18.032934,28.17799
-5.863231,-53.63374
-52.398853,67.95038
29.1753,27.397388
-0.09646409,-18.972343
28.03435,48.425797
-17.813974,19.745579
58.99915,58.97044
-43.876614,-22.627392
55.568398,53.140236
-57.660107,25.124186
65.86753,46.408794
-90.09098,9.691702
-32.78385,88.15254
-59.43936,-9.175547
-7.6580915,20.433233
15.501766,-13.025608
-32.156162,-39.618103
45.028347,-21.414232
17.865313,-2.191646
-38.94133,30.470135
-55.298653,49.2069
57.98499,-31.24519
-40.360332,41.984318
24.58292,4.694083
-5.66944,-27.955914
22.478966,3.3923645
64.96751,-14.323418
-30.338099,71.826416
35.16544,-48.062126
43.362278,49.609386
-72.339806,-25.33035
-7.9239593,-67.53784
26.286522,24.40787
10.968168,12.416344
36.21273,-22.022705
-80.05287,5.411233
16.324774,3.0548794
54.38803,26.74674
-13.241445,-38.594036
-17.007679,-25.859701
50.968323,0.18140848
26.015074,40.76394
-12.194258,23.455206
-36.7767,60.8063
-11.608245,-59.531845
-44.094646,-70.43217
81.54754,2.3978212
-28.989552,87.65087
-22.455029,-4.9226155
40.468994,35.923477
0.18555276,90.91349
61.242928,-36.25905
-48.15179,-61.61968
26.446695,-10.038583
31.5803,24.940607
-74.2794,-45.044956
-34.203365,31.40277
-10.763838,-76.84801
47.676796,-56.91816
-92.4349,16.55197
43.55799,53.030476
29.40923,-76.70975
-3.613932,26.122215
-69.945656,3.1187086
-35.396427,-58.592243
-71.34011,-38.32649
3.8252728,-62.53873
-9.800216,-83.31362
-7.8807034,-7.2771764
3.4264438,-59.191
0.4251208,-4.578367
13.868379,-2.16889
18.697813,-56.930996
-16.962606,11.561489
-15.53252,6.9871716
-83.752,32.3505
-71.34071,-38.307228
-1.5921849,48.154903
20.608662,-23.06548
-43.289547,-14.779206
-38.369423,-42.364918
-24.848015,-28.60856
-66.636894,10.357874
76.47975,-42.53805
6.776241,-52.22914
15.167967,2.5267498
3.0251455,27.43176
24.03104,-2.1377137
4.609149,9.395904
20.548592,-22.897821
43.623688,-39.69959
78.6747,-34.480206
2.7557065,-92.43121
29.24083,-64.55141
10.538495,-7.316673
14.015486,-40.42157
-23.746704,-0.22316132
-27.969784,22.291265
40.07078,38.557835
-2.9771097,-24.654556
-49.479286,-40.135883
-75.4615,-36.896416
36.846783,-71.715935
53.69167,-62.59554
41.939903,58.648003
62.96612,2.39886
-60.949078,14.194614
20.99267,42.13445
32.17891,4.971439
36.023697,61.86648
-15.900243,78.14032
-83.67788,-0.8633934
-47.325825,0.9669015
-38.813427,27.778122
17.933329,-9.6139345
46.128426,1.1263365
-43.1475,-41.51091
-38.979378,-86.59447
-38.649403,14.881519
-68.25344,67.97363
-30.104204,-28.617207
-55.726135,-74.148506
-63.17603,-27.462597
2.054058,-94.040146
-61.84217,-8.068652
-65.96137,-2.304468
52.886097,72.58504
39.807613,29.186205
-35.651672,-58.550323
-19.586248,27.981747
-13.4090605,103.6673
-61.680714,41.37171
3.1243167,27.482279
35.5892,23.356316
29.291607,-64.62521
13.107508,-34.67791
-78.200745,25.966892
-14.728291,-54.827904
62.96606,2.3988466
-5.6266456,13.282408
-84.80183,31.861834
1.1442732,35.57128
53.311344,-25.449942
-60.001728,48.094574
-2.1416156,-42.64696
-52.710777,35.15578
-53.858894,67.23799
66.05303,62.00428
77.32958,-31.12988
-76.14149,5.575958
35.30475,64.17515
29.067057,-76.546074
62.37008,6.693898
-13.664443,3.1508498
3.0527072,-28.90013
56.886047,29.821308
-5.942584,30.315031
-94.69592,9.951223
9.816221,-4.643379
65.53075,-35.153988
-25.199356,-28.1077
-2.0870652,32.73482
-12.128465,-61.4372
62.5484,20.513752
-47.677044,-19.715355
-7.4425774,68.943695
-2.5300295,29.128916
17.228304,41.643894
36.827583,8.607987
34.188274,-10.900587
79.6711,1.4716798
-9.124443,42.73226
-5.837938,-53.610977
24.720207,-37.747574
21.292002,42.82765
-2.1847882,5.845369
-70.6345,-16.281626
-34.673187,-48.195675
-39.367645,42.291805
53.612144,3.7234313
23.216345,5.0665636
12.062891,-3.162087
11.479265,-70.22437
29.3921,-19.747288
10.9751625,88.037834
-18.01989,-49.44198
33.724297,-16.090504
-62.243805,-24.007055
64.72831,44.41928
43.342888,35.790733
-32.915337,16.05046
42.075455,55.088455
69.40281,-27.752176
16.081018,63.86224
2.1615345,-93.249146
67.18011,27.940687
-40.576122,-13.684173
52.901237,72.56147
61.414932,-4.6173787
62.65983,63.64445
-13.224271,-70.87017
-14.4425335,-26.294075
-75.67996,3.818635
48.95929,24.662575
15.090192,-15.267765
15.572757,-26.949018
65.94265,13.78694
57.201485,-58.98102
-72.42632,-32.12226
83.30016,-10.497742
-18.317572,-64.558685
-32.190704,18.285479
52.979713,34.47647
15.157816,2.5140135
-11.898408,-26.328283
-24.929934,-46.32137
-62.98618,-5.132032
31.653893,-15.339137
-2.631757,-40.382042
50.69769,41.160606
-41.59969,-0.32015678
-4.441792,8.617762
1.8942488,-50.141907
-68.990974,-16.844828
-72.88722,16.108227
7.6189165,18.348598
68.94934,-38.89411
64.80012,61.09005
11.451931,-30.563293
-15.367149,-13.044907
-29.277597,86.80086
17.38396,1.770954
50.27407,43.217808
-26.570812,19.385744
63.422966,44.226486
33.789894,47.98675
67.01885,44.962784
-78.40718,-20.904356
5.929862,-80.91434
44.056236,63.843925
81.27743,1.2968081
-14.094603,43.81377
22.72054,3.5658615
18.226175,5.616071
-37.658066,-78.40958
-24.125092,27.848507
-2.4938638,12.139903
-11.008709,-6.8927355
-81.54045,-26.56094
-86.44544,-34.074608
-50.422855,-25.925955
46.87736,-48.71495
-12.225924,28.378757
-9.461329,3.7880828
-89.982155,2.26225
45.5498,-28.248098
-82.41427,-49.840656
-60.82586,-12.562448
-69.99735,-2.0295088
62.257927,-5.675044
-45.23021,-81.63113
-53.628597,-16.787539
52.282482,62.125687
17.637272,3.654721
16.328201,-44.435772
-66.22742,-8.196247
49.886547,-42.689377
-59.01843,21.124548
52.975708,34.467804
21.23612,42.886017
-6.4377775,23.368368
-24.69409,40.607212
40.688965,1.3505249
76.77857,-31.843578
56.39915,29.649042
-69.32129,44.02284
24.725225,18.47713
55.493496,-28.49707
10.054704,5.064395
-75.45645,-6.0475655
-0.9907947,-21.91953
32.023373,-46.964027
-42.787807,18.979044
-49.785442,-39.995804
-68.96377,-16.861712
43.29753,-72.25452
45.19617,-65.5549
-0.24869935,-86.50275
-79.132256,-20.438976
47.35715,21.094673
-22.934574,59.634975
-25.712238,-43.792843
30.922695,8.059325
-31.726173,32.912006
22.139397,-43.613365
-29.391153,-55.512737
84.850365,-18.332018
26.294844,88.21345
55.695675,58.875256
-65.420204,-18.503683
-23.50064,-9.032561
-20.09915,-25.625204
3.7154672,-55.230625
24.529642,2.8481529
55.29182,-56.470875
-51.647358,-34.430164
47.678352,-14.7560425
23.636202,-13.233053
30.922394,-40.769943
43.516846,63.668213
-16.111216,11.467644
38.882385,-45.757935
-12.362219,62.80588
-38.11925,-42.9731
-81.326294,-26.670122
-73.08607,16.087154
23.421434,-13.071884
-61.976665,-4.0031834
-43.075756,-38.0324
-1.669871,-53.480965
16.944115,-57.428875
-6.0294876,-60.089085
-31.442017,48.061646
-6.5963225,82.42859
-22.51483,-4.5933366
-33.150047,11.840109
37.184498,-30.874573
56.720905,13.066605
-9.983807,-16.715536
71.05235,18.517252
-77.95416,-24.72952
39.402657,88.63801
25.739853,31.583931
21.834587,68.46336
4.111156,-20.641367
4.1112065,-20.64028
10.763108,-33.418453
-34.980106,22.403275
-42.663532,16.935389
16.134579,10.565217
-36.221924,26.50626
-67.407906,-46.69226
29.306488,3.297964
58.160175,-11.298237
14.604888,35.817806
-42.582275,-29.208075
-55.24829,-37.28195
30.510374,50.273735
75.33332,-32.75173
69.46559,-4.0300484
-39.339725,-14.076103
21.879408,-48.279957
-73.02286,6.002821
21.512785,43.093872
79.423645,-0.9672425
63.69705,24.496325
-87.49429,-8.693889
42.823612,-33.6872
3.4390292,3.1358392
83.29871,-15.327465
-40.6452,-49.666576
2.753248,96.19524
49.0092,25.303434
-55.468163,-57.81313
19.734972,-6.0640545
-12.7523985,-47.999504
-0.5361324,67.50321
-74.913315,34.750996
-38.52255,-14.084316
34.82877,-37.378582
-2.9047272,-16.035387
-10.643354,-2.5916398
-0.43582332,55.769314
-63.39465,30.611712
-14.858817,71.6757
84.022835,-12.011589
-17.133677,7.6676707
24.10849,-68.847435
37.02318,16.233164
-47.379997,1.0801051
37.30647,19.479147
28.327898,71.11556
-47.609333,27.716051
-51.207703,-64.73366
-2.3173974,8.39191
30.566671,-60.690773
-54.896675,-37.53413
53.39315,-8.338096
21.650045,75.22838
44.925102,18.70076
-21.460863,41.962105
-78.928955,58.857853
-60.83553,-22.799654
43.73805,-26.433552
-6.172513,-27.052395
28.212929,48.59442
-13.4503975,-4.0285654
43.4097,-39.77548
-18.234903,39.869
37.039272,20.012104
-56.95722,56.222492
11.283621,-36.806236
71.38927,69.88426
2.1747303,-52.974373
-12.478695,28.594545
-66.22802,-27.032207
-22.345808,-44.53841
29.237503,68.45596
57.141872,52.18945
-12.991553,61.45153
-62.478123,3.633452
-4.3255067,-63.709633
24.226204,1.2075983
-17.57005,19.826874
-20.137938,-42.086163
11.661961,40.9512
43.290073,49.59448
55.00699,-33.225346
5.815111,62.563286
-12.400995,-10.362135
-44.525845,18.775723
23.652548,73.121185
-35.507412,62.16941
0.42011142,24.050962
4.1106863,-20.640741
18.036589,-9.802286
-2.4060447,-39.713783
-54.396088,14.783474
-51.287655,59.18727
-60.79773,-11.338466
-38.681076,70.35733
-60.714138,-14.565969
-68.36259,24.941256
-40.22357,28.460554
-66.22033,-27.02522
5.681724,81.73822
65.78598,-7.75934
-81.1947,-20.209879
32.0296,14.049302
83.033485,-1.5359657
42.21963,68.157974
45.187283,-65.55503
51.53611,52.539295
21.235968,-24.560938
-16.795906,2.326955
-43.906803,-26.138699
-18.009281,-49.28123
-26.969584,-74.25344
12.856268,39.57345
-11.906235,8.257608
36.374466,9.113993
-90.43332,9.37178
35.1124,63.426857
-16.756363,81.93823
25.625534,20.898367
-3.396237,-46.742348
8.36714,-6.431406
-14.125629,6.8371267
8.121094,-5.5093784
50.572445,-35.091022
